app_temp,azimuth,clouds,datetime,dewpt,dhi,dni,elev_angle,ghi,h_angle,pod,precip,pres,revision_status,rh,slp,snow,solar_rad,temp,timestamp_local,timestamp_utc,ts,uv,vis,weather/icon,weather/description,weather/code,wind_dir,wind_gust_spd,wind_spd
8.5,105.3,52,2021-10-23:07,6.3,2,1,-0.3,0,,n,0,995,final,86,1022,0,0,8.5,2021-10-23T08:00:00,2021-10-23T07:00:00,1634972400,0,,c03n,Broken clouds,803,74,4.8,2
10,115.7,63,2021-10-23:08,7.1,54,489,10.2,132,,d,0,995,final,82,1022,0,107,10,2021-10-23T09:00:00,2021-10-23T08:00:00,1634976000,1,,c03d,Broken clouds,803,74,5.6,2.8
12.2,127.3,82,2021-10-23:09,8.5,78,678,19.8,300,,d,0,996,final,78,1023,0,162,12.2,2021-10-23T10:00:00,2021-10-23T09:00:00,1634979600,1,,c04d,Overcast clouds,804,84,5.2,2.4
14.8,140.7,93,2021-10-23:10,9.2,92,772,27.8,446,,d,0,996,final,69,1023,0,132,14.8,2021-10-23T11:00:00,2021-10-23T10:00:00,1634983200,1.1,,c04d,Overcast clouds,804,96,5.2,2.4
16.3,156.4,98,2021-10-23:11,9.9,100,821,33.7,548,,d,0,996,final,66,1023,0,188,16.3,2021-10-23T12:00:00,2021-10-23T11:00:00,1634986800,1.2,,c04d,Overcast clouds,804,104,5.2,2.4
18.1,174.1,99,2021-10-23:12,10.2,103,840,36.5,597,,d,0,996,final,60,1022,0,181,18.1,2021-10-23T13:00:00,2021-10-23T12:00:00,1634990400,1.3,,c04d,Overcast clouds,804,138,4.8,1.6
18.4,192.3,99,2021-10-23:13,10.5,103,836,35.9,586,,d,0,996,final,58,1022,0,160,18.9,2021-10-23T14:00:00,2021-10-23T13:00:00,1634994000,1.3,,c04d,Overcast clouds,804,188,4,1.2
18.4,209.3,100,2021-10-23:14,10.5,97,807,31.9,517,,d,0,996,final,58,1022,0,132,18.9,2021-10-23T15:00:00,2021-10-23T14:00:00,1634997600,1.1,,c04d,Overcast clouds,804,212,4,1.2
17.9,224.2,95,2021-10-23:15,10.3,87,745,25.1,397,,d,0,995,final,59,1021,0,171,18.5,2021-10-23T16:00:00,2021-10-23T15:00:00,1635001200,0.9,,c04d,Overcast clouds,804,244,4,0.8
17.8,236.9,69,2021-10-23:16,11.1,71,626,16.5,241,,d,0,995,final,65,1021,0,172,17.8,2021-10-23T17:00:00,2021-10-23T16:00:00,1635004800,1.1,,c03d,Broken clouds,803,272,3.6,1.2
17,248,27,2021-10-23:17,11.1,41,365,6.5,74,,d,0,995,final,68,1022,0,71,17,2021-10-23T18:00:00,2021-10-23T17:00:00,1635008400,1.4,,c02d,Scattered clouds,802,296,2,1.2
15.6,258,4,2021-10-23:18,10.8,0,0,-4.2,0,,n,0,995,final,73,1022,0,0,15.6,2021-10-23T19:00:00,2021-10-23T18:00:00,1635012000,0,,c02n,Few clouds,801,338,2.4,1.6
14.4,267.8,0,2021-10-23:19,10.4,0,0,-15.3,0,,n,0,995,final,77,1022,0,0,14.4,2021-10-23T20:00:00,2021-10-23T19:00:00,1635015600,0,,c01n,Clear Sky,800,2,2.4,1.2
13,278,0,2021-10-23:20,10,0,0,-26.5,0,,n,0,995,final,82,1022,0,0,13,2021-10-23T21:00:00,2021-10-23T20:00:00,1635019200,0,,c01n,Clear Sky,800,16,2.4,1.2
11.1,289.6,0,2021-10-23:21,8.8,0,0,-37.4,0,,n,0,996,final,86,1023,0,0,11.1,2021-10-23T22:00:00,2021-10-23T21:00:00,1635022800,0,,c01n,Clear Sky,800,12,2.8,1.2
9.3,304.3,0,2021-10-23:22,7.7,0,0,-47.4,0,,n,0,996,final,90,1023,0,0,9.3,2021-10-23T23:00:00,2021-10-23T22:00:00,1635026400,0,,c01n,Clear Sky,800,12,2.8,1.2
8.5,324.1,0,2021-10-23:23,7.4,0,0,-55.5,0,,n,0,996,final,93,1023,0,0,8.5,2021-10-24T00:00:00,2021-10-23T23:00:00,1635030000,0,,c01n,Clear Sky,800,28,2.8,1.6
9.3,350.5,0,2021-10-24:00,7.7,0,0,-59.9,0,,n,0,996,final,90,1023,0,0,9.3,2021-10-24T01:00:00,2021-10-24T00:00:00,1635033600,0,,c01n,Clear Sky,800,58,2.4,1.6
8.9,19.5,0,2021-10-24:01,7.4,0,0,-58.9,0,,n,0,996,final,90,1023,0,0,8.9,2021-10-24T02:00:00,2021-10-24T01:00:00,1635037200,0,,c01n,Clear Sky,800,76,2.4,1.6
8.1,43.7,1,2021-10-24:02,7,0,0,-53,0,,n,0,995,final,93,1022,0,0,8.1,2021-10-24T03:00:00,2021-10-24T02:00:00,1635040800,0,,c01n,Clear Sky,800,78,2.4,1.6
7.8,61.5,44,2021-10-24:03,6.7,0,0,-44.1,0,,n,0,995,final,93,1022,0,0,7.8,2021-10-24T04:00:00,2021-10-24T03:00:00,1635044400,0,,c03n,Broken clouds,803,72,2,1.2
6.6,74.8,61,2021-10-24:04,5.9,0,0,-33.7,0,,n,0,995,final,93,1022,0,0,7,2021-10-24T05:00:00,2021-10-24T04:00:00,1635048000,0,,c03n,Broken clouds,803,74,2,1.2
5.8,85.9,58,2021-10-24:05,5.6,0,0,-22.7,0,,n,0,994,final,95,1022,0,0,6.3,2021-10-24T06:00:00,2021-10-24T05:00:00,1635051600,0,,c03n,Broken clouds,803,78,2.4,1.2
5.8,95.8,42,2021-10-24:06,5.9,0,0,-11.5,0,,n,0,995,final,97,1023,0,0,6.3,2021-10-24T07:00:00,2021-10-24T06:00:00,1635055200,0,,a05n,Fog,741,76,2.4,1.2
5.8,105.6,20,2021-10-24:07,5.6,0,0,-0.5,0,,n,0,995,final,95,1023,0,0,6.3,2021-10-24T08:00:00,2021-10-24T07:00:00,1635058800,0,,c02n,Few clouds,801,76,2.8,1.2
8.1,115.9,6,2021-10-24:08,7,53,482,10,129,,d,0,996,final,93,1023,0,129,8.1,2021-10-24T09:00:00,2021-10-24T08:00:00,1635062400,1.7,,c02d,Few clouds,801,80,4,1.6
11.1,127.5,12,2021-10-24:09,9.2,77,675,19.5,296,,d,0,996,final,88,1023,0,296,11.1,2021-10-24T10:00:00,2021-10-24T09:00:00,1635066000,2,,c02d,Few clouds,801,92,3.6,1.2
14.4,140.9,39,2021-10-24:10,10.4,91,770,27.5,441,,d,0,997,final,77,1024,0,411,14.4,2021-10-24T11:00:00,2021-10-24T10:00:00,1635069600,2.2,,c02d,Scattered clouds,802,122,3.2,1.2
16.7,156.6,61,2021-10-24:11,11.2,99,819,33.4,543,,d,0,997,final,70,1024,0,435,16.7,2021-10-24T12:00:00,2021-10-24T11:00:00,1635073200,2.2,,c03d,Broken clouds,803,236,4,0.8
17.4,174.1,63,2021-10-24:12,10.8,103,838,36.2,591,,d,0,997,final,65,1024,0,462,17.4,2021-10-24T13:00:00,2021-10-24T12:00:00,1635076800,2.3,,c03d,Broken clouds,803,240,4.8,1.2
17.4,192.3,76,2021-10-24:13,11.2,102,834,35.5,581,,d,0,996,final,67,1023,0,357,17.4,2021-10-24T14:00:00,2021-10-24T13:00:00,1635080400,1.9,,c04d,Overcast clouds,804,246,4.4,1.2
17,209.2,75,2021-10-24:14,11.9,97,805,31.5,512,,d,1,996,final,72,1023,0,321,17,2021-10-24T15:00:00,2021-10-24T14:00:00,1635084000,1.7,,r01d,Light rain,500,256,4,1.2
16.7,224,55,2021-10-24:15,12.3,87,742,24.8,392,,d,0.5,996,final,75,1023,0,332,16.7,2021-10-24T16:00:00,2021-10-24T15:00:00,1635087600,1.7,,c03d,Broken clouds,803,238,3.6,0.8
16.3,236.7,63,2021-10-24:16,11.9,70,621,16.2,236,,d,1,995,final,75,1022,0,184,16.3,2021-10-24T17:00:00,2021-10-24T16:00:00,1635091200,1.1,,r01d,Light rain,500,234,2.4,0.8
15.9,247.7,88,2021-10-24:17,12.3,40,354,6.3,70,,d,0,996,final,79,1023,0,66,15.9,2021-10-24T18:00:00,2021-10-24T17:00:00,1635094800,0.7,,c04d,Overcast clouds,804,242,1.2,0.8
16.3,257.8,92,2021-10-24:18,11.9,0,0,-4.4,0,,n,0,996,final,75,1023,0,0,16.3,2021-10-24T19:00:00,2021-10-24T18:00:00,1635098400,0,,c04n,Overcast clouds,804,186,0.8,0.4
15.6,267.5,85,2021-10-24:19,11.6,0,0,-15.6,0,,n,0,996,final,77,1023,0,0,15.6,2021-10-24T20:00:00,2021-10-24T19:00:00,1635102000,0,,c04n,Overcast clouds,804,120,1.6,0.8
15.6,277.7,83,2021-10-24:20,12,0,0,-26.8,0,,n,0,996,final,79,1023,0,0,15.6,2021-10-24T21:00:00,2021-10-24T20:00:00,1635105600,0,,c04n,Overcast clouds,804,106,1.2,0.8
14.4,289.3,78,2021-10-24:21,11.4,0,0,-37.7,0,,n,0,996,final,82,1023,0,0,14.4,2021-10-24T22:00:00,2021-10-24T21:00:00,1635109200,0,,c04n,Overcast clouds,804,58,1.2,0.4
13,304,54,2021-10-24:22,10.7,0,0,-47.7,0,,n,0,996,final,86,1023,0,0,13,2021-10-24T23:00:00,2021-10-24T22:00:00,1635112800,0,,c03n,Broken clouds,803,50,1.6,0.8
13,323.9,59,2021-10-24:23,11.6,0,0,-55.8,0,,n,0,996,final,91,1023,0,0,13,2021-10-25T00:00:00,2021-10-24T23:00:00,1635116400,0,,c03n,Broken clouds,803,54,1.6,1.2
13.3,350.5,46,2021-10-25:00,11.5,0,0,-60.2,0,,n,0,996,final,89,1023,0,0,13.3,2021-10-25T01:00:00,2021-10-25T00:00:00,1635120000,0,,c03n,Broken clouds,803,56,1.2,1.2
13.3,19.8,53,2021-10-25:01,11.5,0,0,-59.2,0,,n,0,996,final,89,1023,0,0,13.3,2021-10-25T02:00:00,2021-10-25T01:00:00,1635123600,0,,c03n,Broken clouds,803,64,1.2,1.2
12.6,44.1,41,2021-10-25:02,11.2,0,0,-53.3,0,,n,0,996,final,91,1023,0,0,12.6,2021-10-25T03:00:00,2021-10-25T02:00:00,1635127200,0,8,c03n,Broken clouds,803,70,1.2,1.2
11.9,61.8,44,2021-10-25:03,10,0,0,-44.3,0,,n,0,996,final,88,1023,0,0,11.9,2021-10-25T04:00:00,2021-10-25T03:00:00,1635130800,0,8,c03n,Broken clouds,803,76,1.6,1.2
11.5,75.2,41,2021-10-25:04,10.4,0,0,-33.9,0,,n,0,996,final,93,1023,0,0,11.5,2021-10-25T05:00:00,2021-10-25T04:00:00,1635134400,0,8,c03n,Broken clouds,803,86,2,1.6
11.1,86.2,54,2021-10-25:05,10.3,0,0,-22.9,0,,n,0,995,final,95,1022,0,0,11.1,2021-10-25T06:00:00,2021-10-25T05:00:00,1635138000,0,8,c03n,Broken clouds,803,90,2,1.6
10.4,96.1,47,2021-10-25:06,9.6,0,0,-11.7,0,,n,0,996,final,95,1023,0,0,10.4,2021-10-25T07:00:00,2021-10-25T06:00:00,1635141600,0,8,c03n,Broken clouds,803,78,2.4,1.6
10.4,105.9,46,2021-10-25:07,10.1,0,0,-0.7,0,,n,0,996,final,98,1023,0,0,10.4,2021-10-25T08:00:00,2021-10-25T07:00:00,1635145200,0,8,a05n,Fog,741,76,2.8,1.6
11.9,116.2,45,2021-10-25:08,11.1,53,476,9.8,125,,d,0,996,final,95,1023,0,113,11.9,2021-10-25T09:00:00,2021-10-25T08:00:00,1635148800,1.3,8,c03d,Broken clouds,803,78,2.4,1.2
13,127.8,31,2021-10-25:09,11.2,77,672,19.3,291,,d,0,997,final,89,1024,0,277,13,2021-10-25T10:00:00,2021-10-25T09:00:00,1635152400,1.7,8,c02d,Scattered clouds,802,80,3.6,1.2
15.6,141.1,29,2021-10-25:10,12,91,767,27.3,436,,d,0,997,final,79,1024,0,415,15.6,2021-10-25T11:00:00,2021-10-25T10:00:00,1635156000,2.3,8,c02d,Scattered clouds,802,86,3.2,0.8
16.7,156.7,27,2021-10-25:11,13,99,817,33,538,,d,0,997,final,79,1024,0,513,16.7,2021-10-25T12:00:00,2021-10-25T11:00:00,1635159600,3,12,c02d,Scattered clouds,802,318,4.4,0.8
18.1,174.2,54,2021-10-25:12,13.2,103,837,35.8,586,,d,0,997,final,73,1023,0,500,18.1,2021-10-25T13:00:00,2021-10-25T12:00:00,1635163200,2.6,16,c03d,Broken clouds,803,320,5.6,1.6
18.6,192.2,33,2021-10-25:13,12.9,102,832,35.2,575,,d,0,997,final,68,1023,0,543,18.9,2021-10-25T14:00:00,2021-10-25T13:00:00,1635166800,3.1,16,c02d,Scattered clouds,802,328,6.4,2
18.6,209.1,31,2021-10-25:14,12.6,97,802,31.2,506,,d,0,996,final,67,1022,0,480,18.9,2021-10-25T15:00:00,2021-10-25T14:00:00,1635170400,2.7,16,c02d,Scattered clouds,802,328,6.8,2.4
18.6,223.9,37,2021-10-25:15,12.6,86,739,24.5,387,,d,0,996,final,67,1022,0,362,18.9,2021-10-25T16:00:00,2021-10-25T15:00:00,1635174000,2,16,c02d,Scattered clouds,802,328,6.8,3.2
18.2,236.5,20,2021-10-25:16,12.5,69,617,15.9,231,,d,0,996,final,68,1022,0,222,18.5,2021-10-25T17:00:00,2021-10-25T16:00:00,1635177600,1.7,16,c02d,Few clouds,801,324,6.8,3.2
17,247.5,0,2021-10-25:17,12.1,39,344,6,66,,d,0,995,final,73,1022,0,64,17,2021-10-25T18:00:00,2021-10-25T17:00:00,1635181200,1.8,16,c01d,Clear Sky,800,318,5.2,2
14.4,257.5,3,2021-10-25:18,11.7,0,0,-4.7,0,,n,0,995,final,84,1022,0,0,14.4,2021-10-25T19:00:00,2021-10-25T18:00:00,1635184800,0,16,c02n,Few clouds,801,322,5.2,2.4
14.4,267.3,2,2021-10-25:19,11.4,0,0,-15.8,0,,n,0,995,final,82,1022,0,0,14.4,2021-10-25T20:00:00,2021-10-25T19:00:00,1635188400,0,16,c02n,Few clouds,801,348,4,2
13.3,277.4,9,2021-10-25:20,11,0,0,-27,0,,n,0,996,final,86,1023,0,0,13.3,2021-10-25T21:00:00,2021-10-25T20:00:00,1635192000,0,16,c02n,Few clouds,801,8,3.6,1.6
11.5,289,3,2021-10-25:21,10.1,0,0,-37.9,0,,n,0,995,final,91,1022,0,0,11.5,2021-10-25T22:00:00,2021-10-25T21:00:00,1635195600,0,16,c02n,Few clouds,801,6,3.6,1.6
11.1,303.7,0,2021-10-25:22,9.7,0,0,-48,0,,n,0,996,final,91,1023,0,0,11.1,2021-10-25T23:00:00,2021-10-25T22:00:00,1635199200,0,16,c01n,Clear Sky,800,16,4.4,2
10.7,323.6,0,2021-10-25:23,9.3,0,0,-56.1,0,,n,0,996,final,91,1023,0,0,10.7,2021-10-26T00:00:00,2021-10-25T23:00:00,1635202800,0,16,c01n,Clear Sky,800,36,4,2
10,350.5,0,2021-10-26:00,8.1,0,0,-60.6,0,,n,0,996,final,88,1023,0,0,10,2021-10-26T01:00:00,2021-10-26T00:00:00,1635206400,0,16,c01n,Clear Sky,800,54,4,2
9.6,20,0,2021-10-26:01,7.7,0,0,-59.6,0,,n,0,995,final,88,1022,0,0,9.6,2021-10-26T02:00:00,2021-10-26T01:00:00,1635210000,0,,c01n,Clear Sky,800,58,4,2
9.3,44.4,0,2021-10-26:02,7.4,0,0,-53.5,0,,n,0,995,final,88,1022,0,0,9.3,2021-10-26T03:00:00,2021-10-26T02:00:00,1635213600,0,16,c01n,Clear Sky,800,52,4,2
9.3,62.2,0,2021-10-26:03,7.1,0,0,-44.5,0,,n,0,995,final,86,1022,0,0,9.3,2021-10-26T04:00:00,2021-10-26T03:00:00,1635217200,0,16,c01n,Clear Sky,800,52,4,2
8.5,75.5,0,2021-10-26:04,6.3,0,0,-34.1,0,,n,0,995,final,86,1022,0,0,8.5,2021-10-26T05:00:00,2021-10-26T04:00:00,1635220800,0,16,c01n,Clear Sky,800,58,4,2
8.1,86.5,0,2021-10-26:05,6.2,0,0,-23.1,0,,n,0,995,final,88,1022,0,0,8.1,2021-10-26T06:00:00,2021-10-26T05:00:00,1635224400,0,16,c01n,Clear Sky,800,64,4.4,2
8.1,96.4,0,2021-10-26:06,6.2,0,0,-11.9,0,,n,0,996,final,88,1023,0,0,8.1,2021-10-26T07:00:00,2021-10-26T06:00:00,1635228000,0,16,c01n,Clear Sky,800,66,4.4,2
8.1,106.2,0,2021-10-26:07,6.2,0,0,-0.9,0,,n,0,996,final,88,1023,0,0,8.1,2021-10-26T08:00:00,2021-10-26T07:00:00,1635231600,0,16,c01n,Clear Sky,800,62,4.4,2.4
9.3,116.5,0,2021-10-26:08,7.1,52,469,9.5,121,,d,0,996,final,86,1023,0,121,9.3,2021-10-26T09:00:00,2021-10-26T08:00:00,1635235200,1.8,16,c01d,Clear Sky,800,70,5.6,3.2
12.6,128,0,2021-10-26:09,9.2,76,668,19,287,,d,0,997,final,80,1024,0,287,12.6,2021-10-26T10:00:00,2021-10-26T09:00:00,1635238800,2.2,16,c01d,Clear Sky,800,86,5.6,2.8
16.7,141.4,5,2021-10-26:10,10.8,90,765,27,431,,d,0,996,final,68,1023,0,418,16.7,2021-10-26T11:00:00,2021-10-26T10:00:00,1635242400,2.8,16,c02d,Few clouds,801,92,6,2.4
18,156.9,0,2021-10-26:11,10.8,99,815,32.7,533,,d,0,997,final,61,1023,0,516,18.5,2021-10-26T12:00:00,2021-10-26T11:00:00,1635246000,3.6,16,c01d,Clear Sky,800,94,6.8,2.8
19.5,174.3,0,2021-10-26:12,10.7,102,835,35.5,581,,d,0,997,final,55,1023,0,563,20,2021-10-26T13:00:00,2021-10-26T12:00:00,1635249600,4.1,16,c01d,Clear Sky,800,90,6,2.4
20.2,192.2,1,2021-10-26:13,11.1,101,830,34.9,570,,d,0,997,final,54,1023,0,552,20.7,2021-10-26T14:00:00,2021-10-26T13:00:00,1635253200,3.9,16,c01d,Clear Sky,800,78,5.2,2
21.1,209,3,2021-10-26:14,11.5,96,800,30.9,501,,d,0,996,final,53,1022,0,485,21.5,2021-10-26T15:00:00,2021-10-26T14:00:00,1635256800,3.3,16,c02d,Few clouds,801,68,4.4,1.2
21.1,223.7,31,2021-10-26:15,11.2,86,736,24.2,381,,d,0,995,final,52,1021,0,362,21.5,2021-10-26T16:00:00,2021-10-26T15:00:00,1635260400,2.1,16,c02d,Scattered clouds,802,58,4,0.8
20.3,236.3,62,2021-10-26:16,11.3,69,612,15.6,226,,d,0,995,final,55,1021,0,179,20.7,2021-10-26T17:00:00,2021-10-26T16:00:00,1635264000,1.1,16,c03d,Broken clouds,803,344,3.2,0.8
18.3,247.3,48,2021-10-26:17,9.9,38,333,5.7,62,,d,0,995,final,56,1021,0,57,18.9,2021-10-26T18:00:00,2021-10-26T17:00:00,1635267600,1.2,16,c03d,Broken clouds,803,314,3.2,1.6
15.6,257.3,79,2021-10-26:18,10.2,0,0,-4.9,0,,n,0,995,final,70,1022,0,0,15.6,2021-10-26T19:00:00,2021-10-26T18:00:00,1635271200,0,16,c04n,Overcast clouds,804,326,3.2,2
14.1,267,87,2021-10-26:19,9.7,0,0,-16,0,,n,0,995,final,75,1022,0,0,14.1,2021-10-26T20:00:00,2021-10-26T19:00:00,1635274800,0,16,c04n,Overcast clouds,804,356,3.6,2
11.1,277.1,83,2021-10-26:20,9.2,0,0,-27.3,0,,n,0,995,final,88,1022,0,0,11.1,2021-10-26T21:00:00,2021-10-26T20:00:00,1635278400,0,16,c04n,Overcast clouds,804,28,3.6,2
11.1,288.8,79,2021-10-26:21,9.2,0,0,-38.2,0,,n,0,995,final,88,1022,0,0,11.1,2021-10-26T22:00:00,2021-10-26T21:00:00,1635282000,0,16,c04n,Overcast clouds,804,52,3.6,2.4
10.4,303.4,78,2021-10-26:22,9,0,0,-48.3,0,,n,0,995,final,91,1022,0,0,10.4,2021-10-26T23:00:00,2021-10-26T22:00:00,1635285600,0,16,c04n,Overcast clouds,804,64,3.6,1.6
10,323.4,71,2021-10-26:23,8.6,0,0,-56.5,0,,n,0,995,final,91,1022,0,0,10,2021-10-27T00:00:00,2021-10-26T23:00:00,1635289200,0,16,c04n,Overcast clouds,804,62,3.6,1.6
9.3,350.4,87,2021-10-27:00,8.2,0,0,-60.9,0,,n,0,995,final,93,1022,0,0,9.3,2021-10-27T01:00:00,2021-10-27T00:00:00,1635292800,0,16,c04n,Overcast clouds,804,64,3.6,1.6
9.3,20.2,81,2021-10-27:01,7.7,0,0,-59.9,0,,n,0,995,final,90,1022,0,0,9.3,2021-10-27T02:00:00,2021-10-27T01:00:00,1635296400,0,,c04n,Overcast clouds,804,68,3.6,2
9.3,44.8,89,2021-10-27:02,7.4,0,0,-53.8,0,,n,0,994,final,88,1021,0,0,9.3,2021-10-27T03:00:00,2021-10-27T02:00:00,1635300000,0,16,c04n,Overcast clouds,804,70,4,2
8.9,62.5,40,2021-10-27:03,7,0,0,-44.8,0,,n,0,995,final,88,1022,0,0,8.9,2021-10-27T04:00:00,2021-10-27T03:00:00,1635303600,0,16,c02n,Scattered clouds,802,72,4,2.4
8.9,75.8,18,2021-10-27:04,7,0,0,-34.3,0,,n,0,994,final,88,1021,0,0,8.9,2021-10-27T05:00:00,2021-10-27T04:00:00,1635307200,0,16,c02n,Few clouds,801,74,4,2.4
8.9,86.8,51,2021-10-27:05,6.7,0,0,-23.3,0,,n,0,994,final,86,1021,0,0,8.9,2021-10-27T06:00:00,2021-10-27T05:00:00,1635310800,0,16,c03n,Broken clouds,803,74,4,2.4
8.9,96.7,56,2021-10-27:06,6.7,0,0,-12.1,0,,n,0,994,final,86,1021,0,0,8.9,2021-10-27T07:00:00,2021-10-27T06:00:00,1635314400,0,16,c03n,Broken clouds,803,74,4,2.4
8.5,106.4,25,2021-10-27:07,6.3,0,0,-1.1,0,,n,0,994,final,86,1021,0,0,8.5,2021-10-27T08:00:00,2021-10-27T07:00:00,1635318000,0,16,c02n,Scattered clouds,802,74,4.4,2
10,116.7,26,2021-10-27:08,7.1,51,463,9.3,117,,d,0,995,final,82,1022,0,116,10,2021-10-27T09:00:00,2021-10-27T08:00:00,1635321600,1.5,16,c02d,Scattered clouds,802,76,4.8,2.4
12.2,128.2,1,2021-10-27:09,8.9,76,665,18.7,282,,d,0,995,final,80,1022,0,282,12.2,2021-10-27T10:00:00,2021-10-27T09:00:00,1635325200,2.2,16,c01d,Clear Sky,800,78,4.4,2
16.3,141.6,1,2021-10-27:10,9.9,90,762,26.7,426,,d,0,995,final,66,1022,0,426,16.3,2021-10-27T11:00:00,2021-10-27T10:00:00,1635328800,2.8,16,c01d,Clear Sky,800,86,4,1.2
18.4,157,5,2021-10-27:11,11.2,98,813,32.4,527,,d,0,996,final,61,1022,0,510,18.9,2021-10-27T12:00:00,2021-10-27T11:00:00,1635332400,3.5,16,c02d,Few clouds,801,116,3.6,0.4
20.2,174.3,13,2021-10-27:12,11.1,102,833,35.2,575,,d,0,996,final,54,1022,0,556,20.7,2021-10-27T13:00:00,2021-10-27T12:00:00,1635336000,3.6,16,c02d,Few clouds,801,182,4,0.4
21.4,192.1,2,2021-10-27:13,10.7,101,828,34.5,564,,d,0,995,final,49,1021,0,547,21.9,2021-10-27T14:00:00,2021-10-27T13:00:00,1635339600,3.8,16,c02d,Few clouds,801,212,4,0.8
21.7,208.9,0,2021-10-27:14,10.7,96,798,30.6,495,,d,0,994,final,48,1020,0,480,22.2,2021-10-27T15:00:00,2021-10-27T14:00:00,1635343200,3.3,16,c01d,Clear Sky,800,230,3.6,0.8
21.7,223.5,0,2021-10-27:15,10,85,733,23.9,376,,d,0,993,final,46,1019,0,376,22.2,2021-10-27T16:00:00,2021-10-27T15:00:00,1635346800,2.6,16,c01d,Clear Sky,800,238,3.6,1.2
21,236.1,0,2021-10-27:16,10.3,68,607,15.4,221,,d,0,993,final,49,1019,0,214,21.5,2021-10-27T17:00:00,2021-10-27T16:00:00,1635350400,2,16,c01d,Clear Sky,800,246,2.4,0.8
19.7,247.1,0,2021-10-27:17,9,37,322,5.5,59,,d,0,993,final,48,1019,0,59,20.4,2021-10-27T18:00:00,2021-10-27T17:00:00,1635354000,1.8,16,c01d,Clear Sky,800,278,2,0.8
17.9,257.1,0,2021-10-27:18,10.1,0,0,-5.2,0,,n,0,993,final,58,1019,0,0,18.5,2021-10-27T19:00:00,2021-10-27T18:00:00,1635357600,0,16,c01n,Clear Sky,800,18,1.2,0.8
16.7,266.8,0,2021-10-27:19,9.6,0,0,-16.3,0,,n,0,993,final,63,1019,0,0,16.7,2021-10-27T20:00:00,2021-10-27T19:00:00,1635361200,0,16,c01n,Clear Sky,800,50,2,1.2
13.7,276.9,0,2021-10-27:20,9.6,0,0,-27.5,0,,n,0,992,final,76,1019,0,0,13.7,2021-10-27T21:00:00,2021-10-27T20:00:00,1635364800,0,16,c01n,Clear Sky,800,76,2.8,2
12.2,288.5,0,2021-10-27:21,8.9,0,0,-38.4,0,,n,0,992,final,80,1019,0,0,12.2,2021-10-27T22:00:00,2021-10-27T21:00:00,1635368400,0,16,c01n,Clear Sky,800,84,2.8,2
11.9,303.1,0,2021-10-27:22,8.6,0,0,-48.5,0,,n,0,992,final,80,1019,0,0,11.9,2021-10-27T23:00:00,2021-10-27T22:00:00,1635372000,0,16,c01n,Clear Sky,800,92,2.4,1.6
11.1,323.1,0,2021-10-27:23,8.1,0,0,-56.8,0,,n,0,991,final,82,1018,0,0,11.1,2021-10-28T00:00:00,2021-10-27T23:00:00,1635375600,0,16,c01n,Clear Sky,800,86,2,1.2
10,350.4,1,2021-10-28:00,7.8,0,0,-61.3,0,,n,0,991,final,86,1018,0,0,10,2021-10-28T01:00:00,2021-10-28T00:00:00,1635379200,0,16,c01n,Clear Sky,800,84,2.4,1.2
8.9,20.4,1,2021-10-28:01,6.7,0,0,-60.2,0,,n,0,991,final,86,1018,0,0,8.9,2021-10-28T02:00:00,2021-10-28T01:00:00,1635382800,0,,c01n,Clear Sky,800,90,3.2,1.6
8.5,45.1,1,2021-10-28:02,6.6,0,0,-54.1,0,,n,0,990,final,88,1017,0,0,8.5,2021-10-28T03:00:00,2021-10-28T02:00:00,1635386400,0,16,c01n,Clear Sky,800,90,3.2,1.6
8.1,62.8,1,2021-10-28:03,6.6,0,0,-45,0,,n,0,990,final,90,1017,0,0,8.1,2021-10-28T04:00:00,2021-10-28T03:00:00,1635390000,0,16,c01n,Clear Sky,800,90,2.8,1.6
7.8,76.1,1,2021-10-28:04,6.3,0,0,-34.5,0,,n,0,990,final,90,1017,0,0,7.8,2021-10-28T05:00:00,2021-10-28T04:00:00,1635393600,0,16,c01n,Clear Sky,800,94,3.2,1.6
7.4,87.1,10,2021-10-28:05,5.9,0,0,-23.5,0,,n,0,989,final,90,1016,0,0,7.4,2021-10-28T06:00:00,2021-10-28T05:00:00,1635397200,0,16,c02n,Few clouds,801,100,3.2,2
7.4,96.9,64,2021-10-28:06,5.9,0,0,-12.3,0,,n,0,989,final,90,1016,0,0,7.4,2021-10-28T07:00:00,2021-10-28T06:00:00,1635400800,0,16,c03n,Broken clouds,803,106,3.2,2
7.8,106.7,94,2021-10-28:07,5.9,0,0,-1.3,0,,n,0,989,final,88,1016,0,0,7.8,2021-10-28T08:00:00,2021-10-28T07:00:00,1635404400,0,16,c04n,Overcast clouds,804,110,4,1.6
10,117,97,2021-10-28:08,7.8,51,456,9.1,114,,d,0,989,final,86,1016,0,72,10,2021-10-28T09:00:00,2021-10-28T08:00:00,1635408000,0.6,16,c04d,Overcast clouds,804,122,4.4,1.6
12.2,128.5,96,2021-10-28:09,9.2,75,661,18.5,278,,d,0,989,final,82,1016,0,135,12.2,2021-10-28T10:00:00,2021-10-28T09:00:00,1635411600,0.7,16,c04d,Overcast clouds,804,142,5.2,2
