app_temp,azimuth,clouds,datetime,dewpt,dhi,dni,elev_angle,ghi,h_angle,pod,precip,pres,revision_status,rh,slp,snow,solar_rad,temp,timestamp_local,timestamp_utc,ts,uv,vis,weather/icon,weather/description,weather/code,wind_dir,wind_gust_spd,wind_spd
20.6,191.8,22,2022-04-16:13,14.8,120,918,58.3,893,,d,0,997,final,69,1023,0,852,20.7,2022-04-16T14:00:00,2022-04-16T13:00:00,1650114000,7.1,10,c02d,Scattered clouds,802,280,6.4,2
21,217,57,2022-04-16:14,14.7,117,904,53.6,837,,d,0,996,final,67,1022,0,692,21.1,2022-04-16T15:00:00,2022-04-16T14:00:00,1650117600,4.5,10,c03d,Broken clouds,803,290,7.2,2.8
21,236.1,83,2022-04-16:15,14.5,110,872,45.5,725,,d,0,996,final,66,1022,0,350,21.1,2022-04-16T16:00:00,2022-04-16T15:00:00,1650121200,2.5,10,c04d,Overcast clouds,804,298,7.6,3.6
19.9,250.4,96,2022-04-16:16,14.4,100,817,35.5,568,,d,0,995,final,70,1021,0,101,20,2022-04-16T17:00:00,2022-04-16T16:00:00,1650124800,1.3,10,c04d,Overcast clouds,804,306,8,3.2
19.2,262,81,2022-04-16:17,14.1,85,725,24.6,380,,d,0,995,final,72,1021,0,198,19.3,2022-04-16T18:00:00,2022-04-16T17:00:00,1650128400,1.2,10,c04d,Overcast clouds,804,312,7.6,3.2
17.8,272.2,42,2022-04-16:18,13.3,62,556,13.4,183,,d,0,996,final,75,1022,0,168,17.8,2022-04-16T19:00:00,2022-04-16T18:00:00,1650132000,1.4,10,c03d,Broken clouds,803,314,6,2.4
16.3,282,0,2022-04-16:19,13,21,145,2.3,18,,d,0,995,final,81,1022,0,38,16.3,2022-04-16T20:00:00,2022-04-16T19:00:00,1650135600,1.8,10,c01n,Clear Sky,800,300,3.6,1.6
15.2,292.2,1,2022-04-16:20,12.7,0,0,-8.4,0,,n,0,995,final,85,1022,0,0,15.2,2022-04-16T21:00:00,2022-04-16T20:00:00,1650139200,0,10,c01n,Clear Sky,800,302,3.6,1.6
14.4,303.4,6,2022-04-16:21,12.3,0,0,-18.3,0,,n,0,995,final,87,1022,0,0,14.4,2022-04-16T22:00:00,2022-04-16T21:00:00,1650142800,0,10,c02n,Few clouds,801,314,3.2,1.6
13.3,316.4,57,2022-04-16:22,11.9,0,0,-26.9,0,,n,0,995,final,91,1022,0,0,13.3,2022-04-16T23:00:00,2022-04-16T22:00:00,1650146400,0,10,c03n,Broken clouds,803,334,2.4,1.2
11.9,331.7,82,2022-04-16:23,10.8,0,0,-33.5,0,,n,0,995,final,93,1022,0,0,11.9,2022-04-17T00:00:00,2022-04-16T23:00:00,1650150000,0,10,c04n,Overcast clouds,804,354,2.8,0.8
11.9,349.2,96,2022-04-17:00,10.5,0,0,-37.2,0,,n,0,995,final,91,1022,0,0,11.9,2022-04-17T01:00:00,2022-04-17T00:00:00,1650153600,0,10,c04n,Overcast clouds,804,38,2.4,0.4
11.5,7.8,100,2022-04-17:01,10.1,0,0,-37.5,0,,n,0,994,final,91,1021,0,0,11.5,2022-04-17T02:00:00,2022-04-17T01:00:00,1650157200,0,10,c04n,Overcast clouds,804,76,2.8,0.8
11.5,25.6,100,2022-04-17:02,10.1,0,0,-34.2,0,,n,0,994,final,91,1021,0,0,11.5,2022-04-17T03:00:00,2022-04-17T02:00:00,1650160800,0,10,c04n,Overcast clouds,804,60,2.8,0.8
11.1,41.3,100,2022-04-17:03,10,0,0,-28,0,,n,0,993,final,93,1020,0,0,11.1,2022-04-17T04:00:00,2022-04-17T03:00:00,1650164400,0,0,a03n,Haze,721,42,2.8,0.8
10.7,54.6,100,2022-04-17:04,9.6,0,0,-19.7,0,,n,0,994,final,93,1021,0,0,10.7,2022-04-17T05:00:00,2022-04-17T04:00:00,1650168000,0,0,a03n,Haze,721,22,3.2,0.8
11.1,66,100,2022-04-17:05,9.7,0,0,-9.9,0,,n,0,993,final,91,1020,0,0,11.1,2022-04-17T06:00:00,2022-04-17T05:00:00,1650171600,0,10,c04n,Overcast clouds,804,22,3.6,1.2
10.7,76.3,100,2022-04-17:06,9.3,10,38,0.7,4,,d,0,993,final,91,1020,0,10,10.7,2022-04-17T07:00:00,2022-04-17T06:00:00,1650175200,0.5,10,c04n,Overcast clouds,804,36,3.6,1.2
11.1,86.1,100,2022-04-17:07,10,57,518,11.8,155,,d,0,994,final,93,1021,0,67,11.1,2022-04-17T08:00:00,2022-04-17T07:00:00,1650178800,0.6,10,c04d,Overcast clouds,804,34,3.6,1.2
13,96.2,100,2022-04-17:08,11.6,82,706,23,351,,d,0,994,final,91,1021,0,104,13,2022-04-17T09:00:00,2022-04-17T08:00:00,1650182400,0.8,10,c04d,Overcast clouds,804,10,4,1.2
15.2,107.4,96,2022-04-17:09,12.1,98,806,33.9,542,,d,0,994,final,82,1021,0,99,15.2,2022-04-17T10:00:00,2022-04-17T09:00:00,1650186000,1.3,10,c04d,Overcast clouds,804,334,5.6,2
17.4,121.1,90,2022-04-17:10,14.1,109,866,44.2,706,,d,0,995,final,81,1021,0,235,17.4,2022-04-17T11:00:00,2022-04-17T10:00:00,1650189600,2.1,10,c04d,Overcast clouds,804,324,7.2,1.6
18.7,139.3,79,2022-04-17:11,13.7,116,901,52.8,826,,d,0,995,final,72,1021,0,461,18.9,2022-04-17T12:00:00,2022-04-17T11:00:00,1650193200,3.3,10,c04d,Overcast clouds,804,324,7.6,2
20.2,163.7,77,2022-04-17:12,13.8,120,917,58.2,891,,d,0,994,final,66,1020,0,528,20.4,2022-04-17T13:00:00,2022-04-17T12:00:00,1650196800,3.9,10,c04d,Overcast clouds,804,322,8.4,2.8
20.8,192,82,2022-04-17:13,13,120,918,58.6,896,,d,0,993,final,60,1019,0,453,21.1,2022-04-17T14:00:00,2022-04-17T13:00:00,1650200400,3.6,10,c04d,Overcast clouds,804,322,9.2,3.6
21.9,217.4,80,2022-04-17:14,12.2,117,904,53.9,840,,d,0,993,final,53,1019,0,458,22.2,2022-04-17T15:00:00,2022-04-17T14:00:00,1650204000,3.3,10,c04d,Overcast clouds,804,324,10,4.4
21.8,236.4,54,2022-04-17:15,11.9,111,873,45.7,728,,d,0,992,final,52,1018,0,623,22.2,2022-04-17T16:00:00,2022-04-17T15:00:00,1650207600,3.6,10,c03d,Broken clouds,803,326,10.4,4.8
21.8,250.8,45,2022-04-17:16,11.9,100,818,35.7,571,,d,0,992,final,52,1018,0,518,22.2,2022-04-17T17:00:00,2022-04-17T16:00:00,1650211200,2.8,10,c03d,Broken clouds,803,328,10.4,4.8
20.8,262.3,33,2022-04-17:17,12.3,85,726,24.8,383,,d,0,992,final,57,1018,0,362,21.1,2022-04-17T18:00:00,2022-04-17T17:00:00,1650214800,2,10,c02d,Scattered clouds,802,328,10,4.8
19.7,272.5,24,2022-04-17:18,12.5,62,560,13.6,186,,d,0,992,final,62,1018,0,178,20,2022-04-17T19:00:00,2022-04-17T18:00:00,1650218400,1.6,10,c02d,Scattered clouds,802,330,9.2,4
17.8,282.3,26,2022-04-17:19,12.3,22,157,2.5,20,,d,0,992,final,70,1018,0,41,17.8,2022-04-17T20:00:00,2022-04-17T19:00:00,1650222000,1.4,10,c02n,Scattered clouds,802,328,7.2,4
15.9,292.5,30,2022-04-17:20,11.5,0,0,-8.2,0,,n,0,991,final,75,1018,0,0,15.9,2022-04-17T21:00:00,2022-04-17T20:00:00,1650225600,0,10,c02n,Scattered clouds,802,330,7.6,4
14.8,303.7,16,2022-04-17:21,11,0,0,-18.1,0,,n,0,992,final,78,1019,0,0,14.8,2022-04-17T22:00:00,2022-04-17T21:00:00,1650229200,0,10,c02n,Few clouds,801,336,7.6,4
14.4,316.7,0,2022-04-17:22,10.6,0,0,-26.6,0,,n,0,991,final,78,1018,0,0,14.4,2022-04-17T23:00:00,2022-04-17T22:00:00,1650232800,0,10,c01n,Clear Sky,800,352,6.8,3.2
13.3,331.9,0,2022-04-17:23,10.3,0,0,-33.2,0,,n,0,992,final,82,1019,0,0,13.3,2022-04-18T00:00:00,2022-04-17T23:00:00,1650236400,0,10,c01n,Clear Sky,800,8,6,2.8
12.6,349.4,0,2022-04-18:00,9.6,0,0,-36.9,0,,n,0,991,final,82,1018,0,0,12.6,2022-04-18T01:00:00,2022-04-18T00:00:00,1650240000,0,10,c01n,Clear Sky,800,14,5.2,2.4
12.2,7.8,0,2022-04-18:01,9.2,0,0,-37.1,0,,n,0,991,final,82,1018,0,0,12.2,2022-04-18T02:00:00,2022-04-18T01:00:00,1650243600,0,10,c01n,Clear Sky,800,16,5.2,2
11.9,25.5,0,2022-04-18:02,8.9,0,0,-33.9,0,,n,0,990,final,82,1017,0,0,11.9,2022-04-18T03:00:00,2022-04-18T02:00:00,1650247200,0,10,c01n,Clear Sky,800,12,5.2,2
10.7,41.1,0,2022-04-18:03,8.1,0,0,-27.7,0,,n,0,990,final,84,1017,0,0,10.7,2022-04-18T04:00:00,2022-04-18T03:00:00,1650250800,0,10,c01n,Clear Sky,800,12,5.2,2.4
10,54.4,0,2022-04-18:04,7.8,0,0,-19.4,0,,n,0,990,final,86,1017,0,0,10,2022-04-18T05:00:00,2022-04-18T04:00:00,1650254400,0,10,c01n,Clear Sky,800,16,5.2,2
9.6,65.8,0,2022-04-18:05,7.4,0,0,-9.6,0,,n,0,990,final,86,1017,0,0,9.6,2022-04-18T06:00:00,2022-04-18T05:00:00,1650258000,0,10,c01n,Clear Sky,800,10,5.2,2
8.9,76.1,0,2022-04-18:06,7,12,56,0.9,6,,d,0,990,final,88,1017,0,18,8.9,2022-04-18T07:00:00,2022-04-18T06:00:00,1650261600,1.8,10,c01n,Clear Sky,800,8,5.2,2.4
10.4,85.9,0,2022-04-18:07,8.2,58,524,12,159,,d,0,990,final,86,1017,0,159,10.4,2022-04-18T08:00:00,2022-04-18T07:00:00,1650265200,1.9,10,c01d,Clear Sky,800,10,6.4,2.8
13,95.9,0,2022-04-18:08,9.6,82,709,23.2,355,,d,0,990,final,80,1017,0,355,13,2022-04-18T09:00:00,2022-04-18T08:00:00,1650268800,2.5,10,c01d,Clear Sky,800,360,6.8,2.8
15.2,107.1,0,2022-04-18:09,10.4,98,808,34.2,546,,d,0,991,final,73,1018,0,529,15.2,2022-04-18T10:00:00,2022-04-18T09:00:00,1650272400,3.8,10,c01d,Clear Sky,800,346,7.6,3.2
17,120.9,0,2022-04-18:10,10.6,109,867,44.5,710,,d,0,992,final,66,1018,0,688,17,2022-04-18T11:00:00,2022-04-18T10:00:00,1650276000,5.6,10,c01d,Clear Sky,800,328,9.2,2.8
18.1,139.1,1,2022-04-18:11,11.2,116,901,53.1,829,,d,0,991,final,64,1017,0,802,18.1,2022-04-18T12:00:00,2022-04-18T11:00:00,1650279600,7.2,10,c01d,Clear Sky,800,330,9.6,2.8
18.4,163.7,0,2022-04-18:12,11.2,120,918,58.5,894,,d,0,991,final,61,1017,0,865,18.9,2022-04-18T13:00:00,2022-04-18T12:00:00,1650283200,8.4,10,c01d,Clear Sky,800,320,10.4,3.6
18.4,192.2,15,2022-04-18:13,11.2,120,919,58.9,899,,d,0,990,final,61,1016,0,869,18.9,2022-04-18T14:00:00,2022-04-18T13:00:00,1650286800,7.6,10,c02d,Few clouds,801,314,12,4.8
18.1,217.7,24,2022-04-18:14,10.7,117,905,54.2,843,,d,0,990,final,62,1016,0,811,18.1,2022-04-18T15:00:00,2022-04-18T14:00:00,1650290400,6.2,10,c02d,Scattered clouds,802,318,14.4,6.4
17,236.8,15,2022-04-18:15,10.6,111,874,45.9,731,,d,0,990,final,66,1016,0,707,17,2022-04-18T16:00:00,2022-04-18T15:00:00,1650294000,5.2,10,c02d,Few clouds,801,328,16,7.2
16.3,251.1,10,2022-04-18:16,9.9,100,819,35.9,574,,d,0,990,final,66,1016,0,574,16.3,2022-04-18T17:00:00,2022-04-18T16:00:00,1650297600,3.8,10,c02d,Few clouds,801,340,15.2,7.2
15.9,262.6,4,2022-04-18:17,9.6,85,728,25,386,,d,0,990,final,66,1016,0,386,15.9,2022-04-18T18:00:00,2022-04-18T17:00:00,1650301200,2.6,10,c02d,Few clouds,801,350,14.4,6.4
14.8,272.8,4,2022-04-18:18,9,63,563,13.8,189,,d,0,989,final,68,1016,0,189,14.8,2022-04-18T19:00:00,2022-04-18T18:00:00,1650304800,1.9,10,c02d,Few clouds,801,348,13.2,6
13.3,282.6,13,2022-04-18:19,7.7,23,168,2.7,22,,d,0,990,final,69,1017,0,45,13.3,2022-04-18T20:00:00,2022-04-18T19:00:00,1650308400,1.6,10,c02n,Few clouds,801,350,12,6
12.6,292.8,10,2022-04-18:20,7.1,0,0,-8,0,,n,0,991,final,69,1018,0,0,12.6,2022-04-18T21:00:00,2022-04-18T20:00:00,1650312000,0,10,c02n,Few clouds,801,350,11.2,5.6
11.9,304,5,2022-04-18:21,6.4,0,0,-17.8,0,,n,0,992,final,69,1019,0,0,11.9,2022-04-18T22:00:00,2022-04-18T21:00:00,1650315600,0,10,c02n,Few clouds,801,344,11.2,5.6
11.5,316.9,54,2022-04-18:22,6,0,0,-26.4,0,,n,0,992,final,69,1019,0,0,11.5,2022-04-18T23:00:00,2022-04-18T22:00:00,1650319200,0,10,c03n,Broken clouds,803,350,11.6,4.8
11.1,332.1,33,2022-04-18:23,5.6,0,0,-32.8,0,,n,0,992,final,69,1019,0,0,11.1,2022-04-19T00:00:00,2022-04-18T23:00:00,1650322800,0,10,c02n,Scattered clouds,802,348,12,5.2
10.7,349.5,26,2022-04-19:00,5.5,0,0,-36.5,0,,n,0,992,final,70,1019,0,0,10.7,2022-04-19T01:00:00,2022-04-19T00:00:00,1650326400,0,10,c02n,Scattered clouds,802,348,11.6,5.2
10.4,7.9,8,2022-04-19:01,5.2,0,0,-36.8,0,,n,0,992,final,70,1019,0,0,10.4,2022-04-19T02:00:00,2022-04-19T01:00:00,1650330000,0,10,c02n,Few clouds,801,344,10.8,4.8
10,25.5,33,2022-04-19:02,5.2,0,0,-33.5,0,,n,0,992,final,72,1019,0,0,10,2022-04-19T03:00:00,2022-04-19T02:00:00,1650333600,0,10,c02n,Scattered clouds,802,344,10.8,4.8
9.6,41,47,2022-04-19:03,4.8,0,0,-27.4,0,,n,0,992,final,72,1019,0,0,9.6,2022-04-19T04:00:00,2022-04-19T03:00:00,1650337200,0,10,c03n,Broken clouds,803,350,10,4.8
9.3,54.2,60,2022-04-19:04,4.9,0,0,-19.1,0,,n,0,991,final,74,1018,0,0,9.3,2022-04-19T05:00:00,2022-04-19T04:00:00,1650340800,0,10,c03n,Broken clouds,803,354,10,4.8
9.3,65.6,58,2022-04-19:05,4.9,0,0,-9.4,0,,n,0,991,final,74,1018,0,0,9.3,2022-04-19T06:00:00,2022-04-19T05:00:00,1650344400,0,10,c03n,Broken clouds,803,356,9.6,4.8
9.3,75.9,53,2022-04-19:06,4.9,14,73,1.2,8,,d,0,991,final,74,1018,0,21,9.3,2022-04-19T07:00:00,2022-04-19T06:00:00,1650348000,1.1,10,c03n,Broken clouds,803,354,9.6,4.4
10,85.7,14,2022-04-19:07,5.2,59,530,12.3,164,,d,0,992,final,72,1019,0,164,10,2022-04-19T08:00:00,2022-04-19T07:00:00,1650351600,1.7,10,c02d,Few clouds,801,354,9.6,4.4
11.5,95.7,20,2022-04-19:08,5.6,83,711,23.5,360,,d,0,992,final,67,1019,0,359,11.5,2022-04-19T09:00:00,2022-04-19T08:00:00,1650355200,2.2,10,c02d,Few clouds,801,360,12,5.6
13,106.9,54,2022-04-19:09,4.9,99,809,34.5,551,,d,0,992,final,58,1019,0,490,13,2022-04-19T10:00:00,2022-04-19T09:00:00,1650358800,2.4,10,c03d,Broken clouds,803,10,12.8,6.8
14.4,120.6,86,2022-04-19:10,4.7,110,868,44.8,714,,d,0,992,final,52,1019,0,329,14.4,2022-04-19T11:00:00,2022-04-19T10:00:00,1650362400,2.3,10,c04d,Overcast clouds,804,6,13.6,6
14.8,138.9,81,2022-04-19:11,5.1,116,902,53.4,833,,d,0,992,final,52,1019,0,467,14.8,2022-04-19T12:00:00,2022-04-19T11:00:00,1650366000,3.2,10,c04d,Overcast clouds,804,354,14.8,6.4
15.2,163.6,98,2022-04-19:12,5.7,120,918,58.9,898,,d,0,992,final,53,1019,0,143,15.2,2022-04-19T13:00:00,2022-04-19T12:00:00,1650369600,2.7,10,c04d,Overcast clouds,804,348,15.2,6.8
15.6,192.4,67,2022-04-19:13,5.2,120,919,59.3,902,,d,0,991,final,50,1018,0,694,15.6,2022-04-19T14:00:00,2022-04-19T13:00:00,1650373200,4.6,10,c03d,Broken clouds,803,344,15.6,6.8
15.2,218.1,38,2022-04-19:14,4.9,117,905,54.5,846,,d,0,991,final,50,1018,0,818,15.2,2022-04-19T15:00:00,2022-04-19T14:00:00,1650376800,5.6,10,c02d,Scattered clouds,802,332,16,7.2
14.4,237.2,36,2022-04-19:15,5.2,111,874,46.2,734,,d,0,991,final,54,1018,0,714,14.4,2022-04-19T16:00:00,2022-04-19T15:00:00,1650380400,4.4,10,c02d,Scattered clouds,802,334,16,7.2
14.4,251.5,9,2022-04-19:16,5.2,101,820,36.1,577,,d,0,990,final,54,1017,0,577,14.4,2022-04-19T17:00:00,2022-04-19T16:00:00,1650384000,3.8,10,c02d,Few clouds,801,338,15.6,6.8
13.7,262.9,11,2022-04-19:17,5.1,86,730,25.1,389,,d,0,990,final,56,1017,0,389,13.7,2022-04-19T18:00:00,2022-04-19T17:00:00,1650387600,2.5,10,c02d,Few clouds,801,338,14.8,6.4
12.6,273.1,33,2022-04-19:18,5.3,63,567,14,192,,d,0,990,final,61,1017,0,188,12.6,2022-04-19T19:00:00,2022-04-19T18:00:00,1650391200,1.5,10,c02d,Scattered clouds,802,338,12.8,6.4
11.5,282.9,14,2022-04-19:19,4.9,24,180,2.9,24,,d,0,990,final,64,1017,0,48,11.5,2022-04-19T20:00:00,2022-04-19T19:00:00,1650394800,1.6,10,c02n,Few clouds,801,338,12.4,6
10.4,293,3,2022-04-19:20,4.1,0,0,-7.8,0,,n,0,991,final,65,1018,0,0,10.4,2022-04-19T21:00:00,2022-04-19T20:00:00,1650398400,0,10,c02n,Few clouds,801,340,11.6,5.6
9.6,304.3,2,2022-04-19:21,4,0,0,-17.6,0,,n,0,991,final,68,1018,0,0,9.6,2022-04-19T22:00:00,2022-04-19T21:00:00,1650402000,0,10,c02n,Few clouds,801,342,10.8,4.8
9.3,317.2,19,2022-04-19:22,3.7,0,0,-26.1,0,,n,0,991,final,68,1018,0,0,9.3,2022-04-19T23:00:00,2022-04-19T22:00:00,1650405600,0,10,c02n,Few clouds,801,340,10,4.8
8.9,332.4,9,2022-04-19:23,3.7,0,0,-32.5,0,,n,0,991,final,70,1018,0,0,8.9,2022-04-20T00:00:00,2022-04-19T23:00:00,1650409200,0,10,c02n,Few clouds,801,344,9.2,4.4
8.1,349.6,5,2022-04-20:00,3.8,0,0,-36.2,0,,n,0,991,final,74,1018,0,0,8.1,2022-04-20T01:00:00,2022-04-20T00:00:00,1650412800,0,10,c02n,Few clouds,801,344,8.4,4
7.4,7.9,2,2022-04-20:01,3.6,0,0,-36.4,0,,n,0,990,final,77,1017,0,0,7.4,2022-04-20T02:00:00,2022-04-20T01:00:00,1650416400,0,10,c02n,Few clouds,801,340,8.4,3.6
7.4,25.4,0,2022-04-20:02,3.3,0,0,-33.2,0,,n,0,990,final,75,1017,0,0,7.4,2022-04-20T03:00:00,2022-04-20T02:00:00,1650420000,0,10,c01n,Clear Sky,800,344,8.8,3.6
7.4,40.8,1,2022-04-20:03,3.3,0,0,-27,0,,n,0,989,final,75,1016,0,0,7.4,2022-04-20T04:00:00,2022-04-20T03:00:00,1650423600,0,10,c01n,Clear Sky,800,352,8.4,3.6
7.4,54,3,2022-04-20:04,3.3,0,0,-18.8,0,,n,0,989,final,75,1016,0,0,7.4,2022-04-20T05:00:00,2022-04-20T04:00:00,1650427200,0,10,c02n,Few clouds,801,352,8.4,3.6
7.4,65.4,0,2022-04-20:05,3.3,0,0,-9.1,0,,n,0,989,final,75,1016,0,0,7.4,2022-04-20T06:00:00,2022-04-20T05:00:00,1650430800,0,10,c01n,Clear Sky,800,350,8.4,4
7.4,75.7,2,2022-04-20:06,3.3,16,91,1.5,10,,d,0,989,final,75,1016,0,26,7.4,2022-04-20T07:00:00,2022-04-20T06:00:00,1650434400,1.7,10,c02n,Few clouds,801,348,8.4,4
8.5,85.4,3,2022-04-20:07,4.5,60,536,12.6,168,,d,0,990,final,76,1017,0,168,8.5,2022-04-20T08:00:00,2022-04-20T07:00:00,1650438000,1.8,10,c02d,Few clouds,801,342,9.2,4
10.4,95.4,36,2022-04-20:08,5.2,83,714,23.8,364,,d,0,990,final,70,1017,0,354,10.4,2022-04-20T09:00:00,2022-04-20T08:00:00,1650441600,1.9,10,c02d,Scattered clouds,802,354,12,6
12.2,106.6,62,2022-04-20:09,5.6,99,811,34.8,555,,d,0,990,final,64,1017,0,457,12.2,2022-04-20T10:00:00,2022-04-20T09:00:00,1650445200,2.2,10,c03d,Broken clouds,803,360,13.2,6
13.7,120.3,46,2022-04-20:10,4.6,110,869,45,718,,d,0,990,final,54,1017,0,672,13.7,2022-04-20T11:00:00,2022-04-20T10:00:00,1650448800,3.9,10,c03d,Broken clouds,803,12,14,6.8
14.8,138.7,76,2022-04-20:11,4.2,117,902,53.7,837,,d,0,989,final,49,1016,0,541,14.8,2022-04-20T12:00:00,2022-04-20T11:00:00,1650452400,3.5,10,c04d,Overcast clouds,804,8,14,6.8
15.2,163.6,87,2022-04-20:12,4.6,120,918,59.2,901,,d,0,989,final,49,1016,0,396,15.2,2022-04-20T13:00:00,2022-04-20T12:00:00,1650456000,3.4,10,c04d,Overcast clouds,804,358,14,6.4
15.6,192.6,75,2022-04-20:13,4.6,120,919,59.6,905,,d,0,989,final,48,1016,0,599,15.6,2022-04-20T14:00:00,2022-04-20T13:00:00,1650459600,4.1,10,c04d,Overcast clouds,804,354,13.6,6.4
15.9,218.4,7,2022-04-20:14,5.2,117,906,54.7,849,,d,0,990,final,49,1016,0,849,15.9,2022-04-20T15:00:00,2022-04-20T14:00:00,1650463200,7.2,10,c02d,Few clouds,801,352,13.6,6
16.7,237.6,2,2022-04-20:15,4.7,111,875,46.4,737,,d,0,990,final,45,1016,0,737,16.7,2022-04-20T16:00:00,2022-04-20T15:00:00,1650466800,5.8,10,c02d,Few clouds,801,344,13.6,5.6
16.3,251.8,11,2022-04-20:16,4.4,101,821,36.3,580,,d,0,989,final,45,1015,0,580,16.3,2022-04-20T17:00:00,2022-04-20T16:00:00,1650470400,3.8,10,c02d,Few clouds,801,338,12.8,6.4
15.9,263.3,22,2022-04-20:17,4.3,86,731,25.3,392,,d,0,990,final,46,1016,0,390,15.9,2022-04-20T18:00:00,2022-04-20T17:00:00,1650474000,2.3,10,c02d,Scattered clouds,802,332,12,6.4
14.8,273.4,0,2022-04-20:18,4.8,64,570,14.1,195,,d,0,988,final,51,1015,0,195,14.8,2022-04-20T19:00:00,2022-04-20T18:00:00,1650477600,1.9,10,c01d,Clear Sky,800,326,10,5.2
13,283.2,0,2022-04-20:19,4.2,25,191,3.1,26,,d,0,989,final,55,1016,0,26,13,2022-04-20T20:00:00,2022-04-20T19:00:00,1650481200,1.8,10,c01n,Clear Sky,800,324,8.8,4
11.5,293.3,0,2022-04-20:20,4,0,0,-7.6,0,,n,0,989,final,60,1016,0,0,11.5,2022-04-20T21:00:00,2022-04-20T20:00:00,1650484800,0,10,c01n,Clear Sky,800,322,8.4,4
10.4,304.5,0,2022-04-20:21,3.7,0,0,-17.4,0,,n,0,989,final,63,1016,0,0,10.4,2022-04-20T22:00:00,2022-04-20T21:00:00,1650488400,0,10,c01n,Clear Sky,800,326,8,4
9.6,317.4,0,2022-04-20:22,4,0,0,-25.8,0,,n,0,990,final,68,1017,0,0,9.6,2022-04-20T23:00:00,2022-04-20T22:00:00,1650492000,0,10,c01n,Clear Sky,800,340,7.2,4
8.1,332.5,0,2022-04-20:23,3.8,0,0,-32.3,0,,n,0,990,final,74,1017,0,0,8.1,2022-04-21T00:00:00,2022-04-20T23:00:00,1650495600,0,10,c01n,Clear Sky,800,336,6,2.8
8.1,349.8,1,2022-04-21:00,3.8,0,0,-35.9,0,,n,0,990,final,74,1017,0,0,8.1,2022-04-21T01:00:00,2022-04-21T00:00:00,1650499200,0,10,c01n,Clear Sky,800,334,4.8,2.4
7.8,7.9,41,2022-04-21:01,3.7,0,0,-36.1,0,,n,0,989,final,75,1016,0,0,7.8,2022-04-21T02:00:00,2022-04-21T01:00:00,1650502800,0,10,c03n,Broken clouds,803,344,4,1.6
4.9,25.3,92,2022-04-21:02,2.9,0,0,-32.9,0,,n,0,988,final,81,1015,0,0,5.9,2022-04-21T03:00:00,2022-04-21T02:00:00,1650506400,0,10,c04n,Overcast clouds,804,344,3.2,1.6
4.2,40.7,96,2022-04-21:03,2.7,0,0,-26.7,0,,n,0,987,final,86,1014,0,0,4.8,2022-04-21T04:00:00,2022-04-21T03:00:00,1650510000,0,10,c04n,Overcast clouds,804,356,3.2,1.2
4.2,53.8,98,2022-04-21:04,2.7,0,0,-18.5,0,,n,0,987,final,86,1014,0,0,4.8,2022-04-21T05:00:00,2022-04-21T04:00:00,1650513600,0,10,c04n,Overcast clouds,804,16,2.8,1.2
4.9,65.2,89,2022-04-21:05,3,0,0,-8.8,0,,n,0,987,final,88,1014,0,0,4.8,2022-04-21T06:00:00,2022-04-21T05:00:00,1650517200,0,10,c04n,Overcast clouds,804,42,2,0.8
4.9,75.4,97,2022-04-21:06,3.3,17,109,1.8,13,,d,0,986,final,90,1013,0,19,4.8,2022-04-21T07:00:00,2022-04-21T06:00:00,1650520800,0.6,10,c04n,Overcast clouds,804,86,1.6,0.8
5.3,85.2,90,2022-04-21:07,4.1,60,541,12.8,172,,d,0,986,final,86,1013,0,64,6.3,2022-04-21T08:00:00,2022-04-21T07:00:00,1650524400,0.7,10,c04d,Overcast clouds,804,114,2.8,1.6
8.5,95.2,99,2022-04-21:08,5.3,84,717,24,369,,d,0,986,final,80,1013,0,132,8.5,2022-04-21T09:00:00,2022-04-21T08:00:00,1650528000,0.8,10,c04d,Overcast clouds,804,130,4,1.6
10.4,106.4,100,2022-04-21:09,5.6,99,812,35,559,,d,0,985,final,72,1012,0,155,10.4,2022-04-21T10:00:00,2022-04-21T09:00:00,1650531600,1.2,10,c04d,Overcast clouds,804,150,4.4,1.6
11.9,120.1,100,2022-04-21:10,6,110,869,45.3,721,,d,0,984,final,67,1011,0,182,11.9,2022-04-21T11:00:00,2022-04-21T10:00:00,1650535200,1.8,10,c04d,Overcast clouds,804,180,5.2,2
13,138.5,98,2022-04-21:11,7,117,903,54,840,,d,0,984,final,67,1011,0,134,13,2022-04-21T12:00:00,2022-04-21T11:00:00,1650538800,2.4,10,c04d,Overcast clouds,804,200,6.4,2.4
14.1,163.5,97,2022-04-21:12,7.4,120,919,59.6,904,,d,0,984,final,64,1010,0,170,14.1,2022-04-21T13:00:00,2022-04-21T12:00:00,1650542400,2.8,10,c04d,Overcast clouds,804,204,8.4,2.8
14.1,192.9,89,2022-04-21:13,7.9,120,920,59.9,908,,d,0.5,983,final,66,1009,0,358,14.1,2022-04-21T14:00:00,2022-04-21T13:00:00,1650546000,3.3,10,c04d,Overcast clouds,804,210,9.6,3.6
14.1,218.8,91,2022-04-21:14,8.5,117,906,55,852,,d,0.5,982,final,69,1008,0,296,14.1,2022-04-21T15:00:00,2022-04-21T14:00:00,1650549600,2.8,10,c04d,Overcast clouds,804,218,11.6,4.4
