app_temp,azimuth,clouds,datetime,dewpt,dhi,dni,elev_angle,ghi,h_angle,pod,precip,pres,revision_status,rh,slp,snow,solar_rad,temp,timestamp_local,timestamp_utc,ts,uv,vis,weather/code,weather/icon,weather/description,wind_dir,wind_gust_spd,wind_spd
-2,104.8,1,2023-02-01:07,-0.4,0,0,-9.3,0,,n,0,1001,final,90,1029,0,0,1.1,2023-02-01T07:00:00,2023-02-01T07:00:00,1675234800,0,16,800,c01n,Clear Sky,72,5.6,2.8
-1,114.6,3,2023-02-01:08,0.1,15,78,1.3,9,,d,0,1001,final,88,1029,0,24,1.9,2023-02-01T08:00:00,2023-02-01T08:00:00,1675238400,1.2,16,801,c02n,Few clouds,70,5.6,2.8
-0.1,125.2,0,2023-02-01:09,1.2,57,519,11,148,,d,0,1002,final,88,1030,0,148,3,2023-02-01T09:00:00,2023-02-01T09:00:00,1675242000,1.3,16,800,c01d,Clear Sky,74,6.4,3.2
5,137.1,0,2023-02-01:10,2.5,78,686,19.4,300,,d,0,1002,final,73,1030,0,300,7,2023-02-01T10:00:00,2023-02-01T10:00:00,1675245600,1.7,16,800,c01d,Clear Sky,78,6,2.8
10.4,150.9,0,2023-02-01:11,4.1,91,769,26,421,,d,0,1003,final,65,1030,0,421,10.4,2023-02-01T11:00:00,2023-02-01T11:00:00,1675249200,2.3,16,800,c01d,Clear Sky,92,6.8,2.8
12.2,166.5,0,2023-02-01:12,3.4,97,808,30.1,496,,d,0,1003,final,55,1030,0,496,12.2,2023-02-01T12:00:00,2023-02-01T12:00:00,1675252800,2.8,16,800,c01d,Clear Sky,94,7.6,2.8
13,183.2,0,2023-02-01:13,3.4,98,816,31.1,514,,d,0,1002,final,52,1029,0,514,13,2023-02-01T13:00:00,2023-02-01T13:00:00,1675256400,2.9,16,800,c01d,Clear Sky,96,7.6,2.8
14.1,199.5,0,2023-02-01:14,3,95,797,28.9,474,,d,0,1001,final,47,1028,0,474,14.1,2023-02-01T14:00:00,2023-02-01T14:00:00,1675260000,2.6,16,800,c01d,Clear Sky,98,7.2,2.4
14.4,214.5,0,2023-02-01:15,2.9,87,745,23.9,381,,d,0,1001,final,46,1028,0,381,14.4,2023-02-01T15:00:00,2023-02-01T15:00:00,1675263600,2.1,16,800,c01d,Clear Sky,92,6.4,2
14.1,227.6,0,2023-02-01:16,3.3,72,639,16.5,246,,d,0,1001,final,48,1028,0,246,14.1,2023-02-01T16:00:00,2023-02-01T16:00:00,1675267200,1.6,16,800,c01d,Clear Sky,72,5.2,1.2
12.2,239,0,2023-02-01:17,4.9,46,410,7.5,90,,d,0,1001,final,61,1028,0,90,12.2,2023-02-01T17:00:00,2023-02-01T17:00:00,1675270800,1.3,16,800,c01d,Clear Sky,26,3.2,0.8
11.1,249.3,0,2023-02-01:18,2.9,0,0,-2.6,0,,n,0,1001,final,57,1028,0,0,11.1,2023-02-01T18:00:00,2023-02-01T18:00:00,1675274400,0,16,800,c01n,Clear Sky,0,3.6,1.6
8.5,258.8,0,2023-02-01:19,2.9,0,0,-13.3,0,,n,0,1001,final,68,1028,0,0,8.5,2023-02-01T19:00:00,2023-02-01T19:00:00,1675278000,0,16,800,c01n,Clear Sky,20,3.6,2
5,268.4,0,2023-02-01:20,3,0,0,-24.4,0,,n,0,1001,final,77,1029,0,0,6.7,2023-02-01T20:00:00,2023-02-01T20:00:00,1675281600,0,16,800,c01n,Clear Sky,40,4,2.4
3.6,278.8,0,2023-02-01:21,2.2,0,0,-35.6,0,,n,0,1001,final,81,1029,0,0,5.2,2023-02-01T21:00:00,2023-02-01T21:00:00,1675285200,0,16,800,c01n,Clear Sky,50,4,2
2.7,291.4,0,2023-02-01:22,2.1,0,0,-46.4,0,,n,0,1000,final,85,1028,0,0,4.4,2023-02-01T22:00:00,2023-02-01T22:00:00,1675288800,0,16,800,c01n,Clear Sky,56,4.4,2
2.7,308.4,0,2023-02-01:23,1.8,0,0,-56.1,0,,n,0,1001,final,83,1029,0,0,4.4,2023-02-01T23:00:00,2023-02-01T23:00:00,1675292400,0,16,800,c01n,Clear Sky,58,4.8,2
2.7,333.3,0,2023-02-02:00,1.8,0,0,-63.3,0,,n,0,1001,final,83,1029,0,0,4.4,2023-02-02T00:00:00,2023-02-02T00:00:00,1675296000,0,16,800,c01n,Clear Sky,62,5.2,2
2.3,6.4,0,2023-02-02:01,1.8,0,0,-65.3,0,,n,0,1000,final,83,1028,0,0,4.4,2023-02-02T01:00:00,2023-02-02T01:00:00,1675299600,0,16,800,c01n,Clear Sky,66,5.6,2.4
2.3,37.1,0,2023-02-02:02,1.8,0,0,-61,0,,n,0,1000,final,83,1028,0,0,4.4,2023-02-02T02:00:00,2023-02-02T02:00:00,1675303200,0,16,800,c01n,Clear Sky,68,5.6,2.4
1.9,58.7,0,2023-02-02:03,1.5,0,0,-52.7,0,,n,0,1000,final,83,1028,0,0,4.1,2023-02-02T03:00:00,2023-02-02T03:00:00,1675306800,0,16,800,c01n,Clear Sky,72,6,2.4
1.5,73.6,0,2023-02-02:04,1.1,0,0,-42.4,0,,n,0,1000,final,83,1028,0,0,3.7,2023-02-02T04:00:00,2023-02-02T04:00:00,1675310400,0,16,800,c01n,Clear Sky,74,5.6,2.4
0.6,85.2,0,2023-02-02:05,0.7,0,0,-31.4,0,,n,0,1000,final,85,1028,0,0,3,2023-02-02T05:00:00,2023-02-02T05:00:00,1675314000,0,16,800,c01n,Clear Sky,76,6,2.4
0.2,95.1,0,2023-02-02:06,0.3,0,0,-20.2,0,,n,0,1001,final,85,1029,0,0,2.6,2023-02-02T06:00:00,2023-02-02T06:00:00,1675317600,0,16,800,c01n,Clear Sky,76,6,2.4
0.2,104.6,0,2023-02-02:07,0.3,0,0,-9.1,0,,n,0,1001,final,85,1029,0,0,2.6,2023-02-02T07:00:00,2023-02-02T07:00:00,1675321200,0,16,800,c01n,Clear Sky,78,6,2.4
0.3,114.3,0,2023-02-02:08,0.4,16,91,1.4,10,,d,0,1002,final,83,1030,0,26,3,2023-02-02T08:00:00,2023-02-02T08:00:00,1675324800,1.3,16,800,c01n,Clear Sky,80,6,2.8
1,124.9,0,2023-02-02:09,0.8,58,524,11.2,151,,d,0,1002,final,79,1030,0,151,4.1,2023-02-02T09:00:00,2023-02-02T09:00:00,1675328400,1.4,16,800,c01d,Clear Sky,82,6.8,3.6
7.8,137,0,2023-02-02:10,1.4,79,689,19.7,304,,d,0,1003,final,64,1031,0,304,7.8,2023-02-02T10:00:00,2023-02-02T10:00:00,1675332000,1.7,16,800,c01d,Clear Sky,84,6.8,3.2
10,150.8,0,2023-02-02:11,1.1,91,771,26.3,426,,d,0,1004,final,54,1031,0,426,10,2023-02-02T11:00:00,2023-02-02T11:00:00,1675335600,2.3,16,800,c01d,Clear Sky,92,7.6,3.6
11.9,166.4,0,2023-02-02:12,1.3,97,810,30.4,500,,d,0,1004,final,48,1031,0,500,11.9,2023-02-02T12:00:00,2023-02-02T12:00:00,1675339200,2.8,16,800,c01d,Clear Sky,94,7.6,3.2
13.3,183.1,0,2023-02-02:13,1.9,99,819,31.4,519,,d,0,1003,final,46,1030,0,519,13.3,2023-02-02T13:00:00,2023-02-02T13:00:00,1675342800,3,16,800,c01d,Clear Sky,98,6.8,3.2
14.4,199.6,0,2023-02-02:14,2.3,95,800,29.2,479,,d,0,1003,final,44,1030,0,479,14.4,2023-02-02T14:00:00,2023-02-02T14:00:00,1675346400,2.7,16,800,c01d,Clear Sky,102,5.6,2.4
15.2,214.6,0,2023-02-02:15,2.7,87,747,24.1,386,,d,0,1003,final,43,1030,0,386,15.2,2023-02-02T15:00:00,2023-02-02T15:00:00,1675350000,2.1,16,800,c01d,Clear Sky,102,4.4,2
14.8,227.8,0,2023-02-02:16,2.7,73,643,16.7,250,,d,0,1003,final,44,1030,0,250,14.8,2023-02-02T16:00:00,2023-02-02T16:00:00,1675353600,1.6,16,800,c01d,Clear Sky,104,3.2,1.2
13.7,239.2,0,2023-02-02:17,3.8,47,419,7.7,94,,d,0,1003,final,51,1030,0,94,13.7,2023-02-02T17:00:00,2023-02-02T17:00:00,1675357200,1.3,16,800,c01d,Clear Sky,98,2,0.8
13,249.4,0,2023-02-02:18,2.3,0,0,-2.3,0,,n,0,1004,final,48,1031,0,0,13,2023-02-02T18:00:00,2023-02-02T18:00:00,1675360800,0,16,800,c01n,Clear Sky,56,2.4,0.8
9.3,259,0,2023-02-02:19,2.6,0,0,-13.1,0,,n,0,1004,final,63,1031,0,0,9.3,2023-02-02T19:00:00,2023-02-02T19:00:00,1675364400,0,16,800,c01n,Clear Sky,52,2.8,1.6
5.7,268.6,0,2023-02-02:20,2.9,0,0,-24.2,0,,n,0,1003,final,75,1031,0,0,7,2023-02-02T20:00:00,2023-02-02T20:00:00,1675368000,0,16,800,c01n,Clear Sky,56,3.2,2
4.1,279.1,0,2023-02-02:21,2.3,0,0,-35.4,0,,n,0,1003,final,79,1031,0,0,5.6,2023-02-02T21:00:00,2023-02-02T21:00:00,1675371600,0,16,800,c01n,Clear Sky,60,3.6,2
2.7,291.6,0,2023-02-02:22,2.1,0,0,-46.2,0,,n,0,1004,final,85,1032,0,0,4.4,2023-02-02T22:00:00,2023-02-02T22:00:00,1675375200,0,16,800,c01n,Clear Sky,72,4,2
2.3,308.6,0,2023-02-02:23,1.8,0,0,-55.9,0,,n,0,1004,final,85,1032,0,0,4.1,2023-02-02T23:00:00,2023-02-02T23:00:00,1675378800,0,16,800,c01n,Clear Sky,70,4.4,2
2.3,333.5,0,2023-02-03:00,1.5,0,0,-63,0,,n,0,1004,final,83,1032,0,0,4.1,2023-02-03T00:00:00,2023-02-03T00:00:00,1675382400,0,16,800,c01n,Clear Sky,68,4.4,2
1.9,6.3,0,2023-02-03:01,1.1,0,0,-65,0,,n,0,1004,final,81,1032,0,0,4.1,2023-02-03T01:00:00,2023-02-03T01:00:00,1675386000,0,16,800,c01n,Clear Sky,70,4.8,2.4
1.5,36.8,0,2023-02-03:02,0.7,0,0,-60.8,0,,n,0,1004,final,81,1032,0,0,3.7,2023-02-03T02:00:00,2023-02-03T02:00:00,1675389600,0,16,800,c01n,Clear Sky,70,4.8,2.4
-0.3,58.3,0,2023-02-03:03,0.4,0,0,-52.5,0,,n,0,1004,final,88,1032,0,0,2.2,2023-02-03T03:00:00,2023-02-03T03:00:00,1675393200,0,16,800,c01n,Clear Sky,70,5.2,2.4
-0.3,73.3,0,2023-02-03:04,-0.1,0,0,-42.2,0,,n,0,1004,final,85,1032,0,0,2.2,2023-02-03T04:00:00,2023-02-03T04:00:00,1675396800,0,16,800,c01n,Clear Sky,70,5.2,2.4
-0.3,84.9,0,2023-02-03:05,-0.1,0,0,-31.2,0,,n,0,1004,final,85,1032,0,0,2.2,2023-02-03T05:00:00,2023-02-03T05:00:00,1675400400,0,16,800,c01n,Clear Sky,70,5.2,2.4
-0.3,94.9,0,2023-02-03:06,-0.1,0,0,-20,0,,n,0,1004,final,85,1032,0,0,2.2,2023-02-03T06:00:00,2023-02-03T06:00:00,1675404000,0,16,800,c01n,Clear Sky,70,5.2,2.4
-0.7,104.4,0,2023-02-03:07,-0.3,0,0,-9,0,,n,0,1004,final,85,1032,0,0,1.9,2023-02-03T07:00:00,2023-02-03T07:00:00,1675407600,0,16,800,c01n,Clear Sky,72,4.8,2.4
-0.7,114.1,0,2023-02-03:08,-0.3,17,103,1.6,12,,d,0,1005,final,85,1033,0,29,1.9,2023-02-03T08:00:00,2023-02-03T08:00:00,1675411200,1.3,16,800,c01n,Clear Sky,72,4.8,2.4
1.3,124.7,0,2023-02-03:09,0.4,59,529,11.4,155,,d,0,1005,final,77,1033,0,155,4.1,2023-02-03T09:00:00,2023-02-03T09:00:00,1675414800,1.4,16,800,c01d,Clear Sky,72,5.6,3.2
8.1,136.8,0,2023-02-03:10,2.1,79,693,19.9,308,,d,0,1006,final,66,1034,0,308,8.1,2023-02-03T10:00:00,2023-02-03T10:00:00,1675418400,1.8,16,800,c01d,Clear Sky,76,5.2,2.4
11.1,150.6,0,2023-02-03:11,3.6,91,774,26.5,430,,d,0,1007,final,60,1034,0,430,11.1,2023-02-03T11:00:00,2023-02-03T11:00:00,1675422000,2.4,16,800,c01d,Clear Sky,82,4.8,2
13.7,166.3,0,2023-02-03:12,3.8,98,812,30.7,505,,d,0,1007,final,51,1034,0,505,13.7,2023-02-03T12:00:00,2023-02-03T12:00:00,1675425600,2.9,16,800,c01d,Clear Sky,90,4.4,1.6
15.6,183.1,0,2023-02-03:13,3.4,99,821,31.7,524,,d,0,1006,final,44,1033,0,524,15.6,2023-02-03T13:00:00,2023-02-03T13:00:00,1675429200,3,16,800,c01d,Clear Sky,94,4,1.2
16.7,199.6,0,2023-02-03:14,3.4,96,802,29.5,484,,d,0,1005,final,41,1032,0,484,16.7,2023-02-03T14:00:00,2023-02-03T14:00:00,1675432800,2.7,16,800,c01d,Clear Sky,68,3.6,0.4
17,214.7,0,2023-02-03:15,3.3,88,750,24.4,391,,d,0,1005,final,40,1032,0,391,17,2023-02-03T15:00:00,2023-02-03T15:00:00,1675436400,2.1,16,800,c01d,Clear Sky,6,2.8,0.8
17,227.9,0,2023-02-03:16,3,73,647,17,255,,d,0,1005,final,39,1032,0,255,17,2023-02-03T16:00:00,2023-02-03T16:00:00,1675440000,1.6,16,800,c01d,Clear Sky,330,2.4,1.2
15.6,239.4,0,2023-02-03:17,2.7,48,427,8,98,,d,0,1005,final,42,1032,0,98,15.6,2023-02-03T17:00:00,2023-02-03T17:00:00,1675443600,1.3,16,800,c01d,Clear Sky,318,2,1.6
12.2,249.6,0,2023-02-03:18,2.9,0,0,-2.1,0,,n,0,1005,final,53,1032,0,0,12.2,2023-02-03T18:00:00,2023-02-03T18:00:00,1675447200,0,16,800,c01n,Clear Sky,332,3.2,2
9.6,259.3,0,2023-02-03:19,2.9,0,0,-12.9,0,,n,0,1005,final,63,1033,0,0,9.6,2023-02-03T19:00:00,2023-02-03T19:00:00,1675450800,0,16,800,c01n,Clear Sky,360,3.6,2
5,268.9,0,2023-02-03:20,2.6,0,0,-24,0,,n,0,1005,final,75,1033,0,0,6.7,2023-02-03T20:00:00,2023-02-03T20:00:00,1675454400,0,16,800,c01n,Clear Sky,22,4,2.4
4.1,279.3,0,2023-02-03:21,2.2,0,0,-35.2,0,,n,0,1005,final,77,1033,0,0,5.9,2023-02-03T21:00:00,2023-02-03T21:00:00,1675458000,0,16,800,c01n,Clear Sky,34,4,2.4
3.6,291.9,0,2023-02-03:22,2.2,0,0,-46,0,,n,0,1005,final,81,1033,0,0,5.2,2023-02-03T22:00:00,2023-02-03T22:00:00,1675461600,0,16,800,c01n,Clear Sky,48,3.6,2
1.9,308.9,0,2023-02-03:23,1.4,0,0,-55.6,0,,n,0,1005,final,85,1033,0,0,3.7,2023-02-03T23:00:00,2023-02-03T23:00:00,1675465200,0,16,800,c01n,Clear Sky,56,3.6,2
1.4,333.7,0,2023-02-04:00,1,0,0,-62.7,0,,n,0,1005,final,85,1033,0,0,3.3,2023-02-04T00:00:00,2023-02-04T00:00:00,1675468800,0,16,800,c01n,Clear Sky,60,4,2
1,6.2,0,2023-02-04:01,0.4,0,0,-64.7,0,,n,0,1005,final,83,1033,0,0,3,2023-02-04T01:00:00,2023-02-04T01:00:00,1675472400,0,16,800,c01n,Clear Sky,62,4,2
0.6,36.5,0,2023-02-04:02,0,0,0,-60.5,0,,n,0,1005,final,83,1033,0,0,2.6,2023-02-04T02:00:00,2023-02-04T02:00:00,1675476000,0,16,800,c01n,Clear Sky,64,4,2
-0.3,58,0,2023-02-04:03,-0.4,0,0,-52.3,0,,n,0,1005,final,83,1033,0,0,2.2,2023-02-04T03:00:00,2023-02-04T03:00:00,1675479600,0,16,800,c01n,Clear Sky,66,4,2.4
